,SOURCE,admin1_new_orth,admin1_old_orth,admin1_partofID,admin1_std_name,admin1_stem,admin2_new_orth,admin2_old_orth,admin2_partofID,admin2_stem,admin_hierarchy,all_goods_count,alt_name_new_orth,alt_name_old_orth,desc_machine_translated,description_new_orth,description_old_orth,fairs,featuretype_old_orth,ge_бумажный_товар,ge_внутренний_товар,ge_галантерейный_товар,ge_гарусный_товар,ge_деревенский_товар,ge_деревянный_товар,ge_домовый_товар,ge_железный_товар,ge_заморский_товар,ge_крамными_товар,ge_красный_товар,ge_крестьянский_товар,ge_купецкий_товар,ge_лавочный_товар,ge_медный_товар,ge_мелкий_товар,ge_мелочный_товар,ge_мелочь,ge_меховой_товар,ge_москательный_товар,ge_мясо,ge_набойчатый_товар,ge_надлежащий_товар,ge_небогатый_товар,ge_недорогой_товар,ge_нужный_товар,ge_оловянный_товар,ge_особливый_товар,ge_питейный_припасы,ge_привозный_товар,ge_приуготовлять,ge_произрастание,ge_пушной_товар,ge_рукоделие,ge_рукодельный_товар,ge_серебреный_товар,ge_суровский_товар,ge_съестной_припасы,ge_харчевой_припасы,ge_шелковый_товар,ge_шерстяной_товар,ge_щепетильный_товар,general_goods_count,geo_coded,geo_country_code,geo_geonameId,geo_pres_country,geo_pres_loc,geo_x_coord,geo_y_coord,html_text,name_new_orth,name_new_orth_lc,name_old_orth,name_old_orth_lc,page,partof_id,sp_Крымскую_соль,sp_бечева,sp_брусья,sp_веревка,sp_вино,sp_воск,sp_выбойка,sp_гвоздь,sp_говядина,sp_горшок,sp_гумми,sp_дуга,sp_железо,sp_замок,sp_китайка,sp_кожа,sp_колеса,sp_конь,sp_коса,sp_котел,sp_ладан,sp_лес,sp_лошадь,sp_лыко,sp_масло,sp_мед,sp_нитка,sp_обод,sp_овца,sp_овчина,sp_парча,sp_пиво,sp_платок,sp_позумент,sp_покроми,sp_полотно,sp_рогожа,sp_роза,sp_ром,sp_сало,sp_сани,sp_сапог,sp_сахар,sp_сено,sp_сковорода,sp_скот,sp_скотский_кожа,sp_сосуд,sp_сукно,sp_табак,sp_хлеб,sp_холст,sp_хомут,sp_чулок,sp_шелк,specific_goods_count,txt_id
513,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=84,Костромского Наместничества,Костромскаго Намѣстничества,14.0,Костромское Наместничество,кострома,,,,not_in_text,кострома|not_in_text,,,,"Parfen'eva, Kostroma Sloboda governorship. In the case thereof, of the year two fairs: the first Sunday of Pascha in the ninth week, the second on July 25; these should come to the merchants from near lying cities with petty goods.","ПАРФЕНЬЕВА, слобода Костромского Наместничества. В оной бывает в году две ярмарки : первая по Пасхе на девятой неделе, вторая Июля 25; на оные приезжают купцы из близ лежащих городов с мелочными товарами.","ПАРѲЕНЬЕВА, слобода Костромскаго Намѣстничества. Въ оной бываетъ въ году двѣ ярмарки : первая по Пасхѣ на девятой недѣлѣ, вторая Іюля 25; на оныя пріѣзжаютъ купцы изъ близъ лежащихъ городовъ съ мѣлочными товарами.",2.0,слобода,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,"ПАРѲЕНЬЕВА, </span><span class=""font0"" style=""font-style:italic;"">слобода</span><span class=""font0""> Костромскаго Намѣстничества. Въ оной бываетъ въ году двѣ ярмарки : первая по Пасхѣ на девятой недѣлѣ, вторая Іюля 25; на оныя пріѣзжаютъ купцы изъ близъ лежащихъ городовъ съ мѣлочными товарами.</span>",Парфеньева,Parfen'eva,Парѳеньева,Parѳen'eva,85,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513
514,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=85,Калужского Наместничества,Калужскаго Намѣстничества,12.0,Калужское Наместничество,калужск,,,,not_in_text,калужск|not_in_text,,,,"Paphnutius, the monastery town of Kaluga governorship when Vorovsk. Beside this monastery there are annual fairs, the first Friday of the ninth, the other day on September 8, the feast of the Nativity of the Blessed Virgin Mary; these should come to the merchants of various cities with petty goods.","ПАФНУТЬЕВ , монастырь Калужского Наместничества при городе Боровске. Подле сего монастыря бывают годовые ярмарки, первая о девятой пятнице, другая же Сентября 8 дня , в праздник Рождества Пресвятые Богородицы ; приезжают на оные купцы из разных городов с мелочными товарами.","ПАФНУТЬЕВЪ , монастырь Калужскаго Намѣстничества при городѣ Боровскѣ. Подлѣ сего монастыря бываютъ годовыя ярмарки, первая о девятой пятницѣ, другая же Сентября 8 дня , въ праздникъ Рождества Пресвятыя Богородицы ; пріѣзжаютъ на оныя купцы изъ разныхъ городовъ съ мѣлочными товарами.",2.0,монастырь,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,"ПАФНУТЬЕВЪ , </span><span class=""font0"" style=""font-style:italic;"">монастырь</span><span class=""font0""> Калужскаго Намѣстничества при городѣ Боровскѣ. Подлѣ сего монастыря бываютъ годовыя ярмарки, первая о девятой пятницѣ, другая же Сентября 8 дня , въ праздникъ Рождества Пресвятыя Богородицы ; пріѣзжаютъ на оныя купцы изъ разныхъ городовъ съ мѣлочными товарами.</span>",Пафнутьев,Pafnut'ev,Пафнутьевъ,"Pafnut'ev""",86,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514
515,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=85,,,,,not_in_text,,,,not_in_text,not_in_text|not_in_text,,,,"FOAM, Sloboda roundabout in town Karpov. In thereof are fair after Christmas on Vseednoy week on Saturday, June 24 and September 14, lasting one day. The merchants of these should come to the near lying cities Lavochne petty goods.","ПЕНА, слобода в окольности городка Карпова. В оной бывают ярмарки после Рождества на Всеедной неделе в субботу, Июня 24 и Сентября 14, продолжающияся по одному дню. Купцы приезжают на оные из близ лежащих городов с лавочными мелочными товарами.","ПЕНА, слобода въ окольности городка Карпова. Въ оной бываютъ ярмарки послѣ Рождества на Всеѣдной недѣлѣ въ субботу, Іюня 24 и Сентября 14, продолжающіяся по одному дню. Купцы пріѣзжаютъ на оныя изъ близъ лежащихъ городовъ съ лавочными мѣлочными товарами.",3.0,слобода,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,"ПЕНА, </span><span class=""font0"" style=""font-style:italic;"">слобода</span><span class=""font0""> въ окольности городка Карпова. Въ оной бываютъ ярмарки послѣ Рождества на Всеѣдной недѣлѣ въ субботу, Іюня 24 и Сентября 14, продолжающіяся по одному дню. Купцы пріѣзжаютъ на оныя изъ близъ лежащихъ городовъ съ лавочными мѣлочными товарами.</span>",Пена,Pena,Пена,Pena,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515
516,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=85,Пенза Наместничества,Пенза Намѣстничества,22.0,Пензенское Наместничество,пензенск,,,,not_in_text,пензенск|not_in_text,,,,"Penza, the main town of this name governorship. It happens in year two fairs: the first to the seventh week of Easter on Thursday, the second day of St. Peter and St. Paul.","ПЕНЗА, главный город Наместничества сего имени. В нем бывает в году две ярмарки: первая по Пасхе на седьмой неделе в четверг, вторая в день С. Апостолов Петра и Павла.","ПЕНЗА, главный городъ Намѣстничества сего имени. Въ немъ бываетъ въ году двѣ ярмарки: первая по Пасхѣ на седьмой недѣлѣ въ четвергъ, вторая въ день С. Апостоловъ Петра и Павла.",2.0,главный городъ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manually,RU,http://www.geonames.org/511565,Russia,"Penza, Penza",45.00464,53.20066,"ПЕНЗА, </span><span class=""font0"" style=""font-style:italic;"">главный городъ</span><span class=""font0""> Намѣстничества сего имени. Въ немъ бываетъ въ году двѣ ярмарки: первая по Пасхѣ на седьмой недѣлѣ въ четвергъ, вторая въ день С. Апостоловъ Петра и Павла.</span>",Пенза,Penza,Пенза,Penza,86,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516
517,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=85,Рязанского Наместничества,Рязанскаго Намѣстничества,28.0,Рязанское Наместничество,рязанск,Зарайском уезде,Зарайскомъ уѣздѣ,104.0,зарайск,рязанск|зарайск,7.0,,,"PEREVITSKOY Torzhok, a village in the Ryazan governorship Zarajsky County. In the hold each week in one Saturday afternoon to come Zaraiskiy trade and other towns of the county inhabitants with bread, meat, fish of salted and fresh, with a wooden utensils, sanmi and wheels; and Zaraisky merchants and petty moskotilnym with different products.","ПЕРЕВИЦКОЙ ТОРЖОК, село Рязанского Наместничества в Зарайском уезде. В оном на каждой неделе в один субботний день для торговли съезжаются Зарайского и других городов из уездов обыватели с хлебом, мясом, рыбою соленою и свежею, с деревянною посудою , саньми и колесами; а Зарайские купцы с москотильным и мелочным разным товаром.","ПЕРЕВИЦКОЙ ТОРЖОКЪ, село Рязанскаго Намѣстничества въ Зарайскомъ уѣздѣ. Въ ономъ на каждой недѣлѣ въ одинъ субботній день для торговли съѣзжаются Зарайскаго и другихъ городовъ изъ уѣздовъ обыватели съ хлѣбомъ, мясомъ, рыбою соленою и свѣжею, съ деревянною посудою , саньми и колесами; а Зарайскіе купцы съ москотильнымъ и мѣлочнымъ разнымъ товаромъ.",,село,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,"ПЕРЕВИЦКОЙ ТОРЖОКЪ, </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Рязанскаго Намѣстничества въ Зарайскомъ уѣздѣ. Въ ономъ на каждой недѣлѣ въ одинъ субботній день для торговли съѣзжаются Зарайскаго и другихъ городовъ изъ уѣздовъ обыватели съ хлѣбомъ, мясомъ, рыбою соленою и свѣжею, съ деревянною посудою , саньми и колесами; а Зарайскіе купцы съ москотильнымъ и мѣлочнымъ разнымъ товаромъ.</span>",Перевицкой Торжок,Perevitskoi Torzhok,Перевицкой Торжокъ,"Perevitskoi Torzhok""",86,104.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,3.0,517
518,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=85,Екатеринославского Наместничества,Екатеринославскаго Намѣстничества,8.0,Екатеринославское Наместничество,екатеринославск,,,,not_in_text,екатеринославск|not_in_text,,,,"Perevolochnaya, place Yekaterinoslav region. In the hold is in year two fairs.","ПЕРЕВОЛОЧНА, местечко Екатеринославского Наместничества. В оном бывает в году две ярмарки.","ПЕРЕВОЛОЧНА, мѣстечко Екатеринославскаго Намѣстничества. Въ ономъ бываетъ въ году двѣ ярмарки.",,мѣстечко,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_recorded,UA,http://www.geonames.org/692089,Ukraine,"Svitlohirs'ke, Poltavs'ka oblast",34.06931,48.89004,"ПЕРЕВОЛОЧНА, </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Екатеринославскаго Намѣстничества. Въ ономъ бываетъ въ году двѣ ярмарки.</span>",Переволочна,Perevolochna,Переволочна,Perevolochna,86,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518
519,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=85,,,37.0,Харьковское Наместничество,not_in_text,Харькова,Харькова,78.0,харьковск,not_in_text|харьковск,4.0,,,"PEREKOPETS, a borough in the county of the city of Kharkiv. There is fair on March 9, May 6 and November 8, petty merchants traded goods, wine, beer, honey and other things.","ПЕРЕКОПЕЦ , местечко в уезде города Харькова. Здесь бывает ярмарка Марта 9, Мая 6 и Ноября 8, торгуют купцы мелочными товарами, вином , пивом , медом и прочим.","ПЕРЕКОПЕЦЪ , мѣстечко въ уѣздѣ города Харькова. Здѣсь бываетъ ярмарка Марта 9, Маія 6 и Ноября 8, торгуютъ купцы мѣлочными товарами, виномъ , пивомъ , медомъ и прочимъ.",3.0,мѣстечко,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,"ПЕРЕКОПЕЦЪ , </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> въ уѣздѣ города Харькова. Здѣсь бываетъ ярмарка Марта 9, Маія 6 и Ноября 8, торгуютъ купцы мѣлочными товарами, виномъ , пивомъ , медомъ и прочимъ.</span>",Перекопец,Perekopets,Перекопецъ,"Perekopets""",86,78.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,519
52,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=17,Киевского Наместничества,Кіевскаго Намѣстничества,13.0,Киевское Наместничество,киевск,Миргородском уезде,Миргородскомъ уѣздѣ,125.0,миргородск,киевск|миргородск,6.0,,,"Rich Girl, a place in Kiev Viceroyalty Myrgorod County. In the hold is in year two fairs: one on the day of Pentecost, and the other on September 1; traded on the add immigrants from county residents petty different products out there and do Rodia, kak some bread, hot vinom, various cattle, tar, sheepskins, skins and so on. Sometimes the Great Russian merchants and come with a red item.","БОГАЧКА, местечко Киевского Наместничества в Миргородском уезде. В оном бывает в году две ярмарки : одна в день Сошествия Святого Духа, а другая Сентября 1; торгуют на оных приезжие из уезду жители разными мелочными товарами , там родящимися и делающимися, какъ-то хлебом, горячим виномъ,разным скотом, дегтем, овчинами, кожами и проч. Иногда приезжают и Великороссийские купцы с красным товаром.","БОГАЧКА, мѣстечко Кіевскаго Намѣстничества въ Миргородскомъ уѣздѣ. Въ ономъ бываетъ въ году двѣ ярмарки : одна въ день Сошествія Святаго Духа, а другая Сентября 1; торгуютъ на оныхъ пріѣзжіе изъ уѣзду жители разными мѣлочными товарами , тамъ родящимися и дѣлающимися, какъ-то хлѣбомъ, горячимъ виномъ,разнымъ скотомъ, дегтемъ, овчинами, кожами и проч. Иногда пріѣзжаютъ и Великороссійскіе купцы съ краснымъ товаромъ.",2.0,мѣстечко,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,"БОГАЧКА, </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Кіевскаго Намѣстничества въ Миргородскомъ уѣздѣ. Въ ономъ бываетъ въ году двѣ ярмарки : одна въ день Сошествія Святаго Духа, а другая Сентября 1; торгуютъ на оныхъ пріѣзжіе изъ уѣзду жители разными мѣлочными товарами , тамъ родящимися и дѣлающимися, какъ-то хлѣбомъ, горячимъ виномъ,</span><p><span class=""font0"">разнымъ скотомъ, дегтемъ, овчинами, кожами и проч. Иногда пріѣзжаютъ и Великороссійскіе купцы съ краснымъ товаромъ.</span></p>",Богачка,Bogachka,Богачка,Bogachka,18,125.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,4.0,52
520,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=85,Калужского Наместничества,Калужскаго Намѣстничества,12.0,Калужское Наместничество,калужск,,,241.0,перемышльск,калужск|перемышльск,,,,"Przemysl, the city of Kaluga governorship. There is an annual fair in excess of ordinary trading on the tenth Friday after Easter; brought for sale hdeb, hemp, hops and so on.","ПЕРЕМЫШЛЬ , город Калужского Наместничества. Здесь бывает годовая ярмарка сверх обыкновенных торгов в десятую пятницу по Пасхе; привозят на продажу хдеб, пеньку , хмель и прочее.","ПЕРЕМЫШЛЬ , городъ Калужскаго Намѣстничества. Здѣсь бываетъ годовая ярмарка сверхъ обыкновенныхъ торговъ въ десятую пятницу по Пасхѣ; привозятъ на продажу хдѣбъ, пеньку , хмѣль и прочее.",1.0,городъ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_recorded,RU,http://www.geonames.org/511400,Russia,"Peremyshl, Kaluga Oblast",36.16063,54.26313,"ПЕРЕМЫШЛЬ , </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Калужскаго Намѣстничества. Здѣсь бываетъ годовая ярмарка сверхъ обыкновенныхъ торговъ въ десятую пятницу по Пасхѣ; привозятъ на продажу хдѣбъ, пеньку , хмѣль и прочее.</span>",Перемышль,Peremyshl',Перемышль,Peremyshl',86,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520
521,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=85,Владимерского Наместничества,Владимерскаго Намѣстничества,3.0,Владимерское Наместничество,владимерск,not_иn_text,not_in_text,322.0,переславль-залесск,владимерск|переславль-залесск,5.0,,,"PERESLAVL Zaleski, city Vladimerskogo governorship. It happens here with the annual Fair on June 23, and lasts for a week; thereof is sent to the bargaining lnyanymikolstami who bought Pereslavsky as well as visitors from different cities of merchants. Moscow merchants brought over silver various small items like - that salaries in the image and so on; boleezh krestyanami bring different bread for sale; and in the district of the city, in three villages torguyutv petty peasant goods and products.","ПЕРЕСЛАВЛЬ ЗАЛЕСКОЙ , город Владимерского Наместничества. Бывает здесь годовая ярмарка с 23 Июня, и продолжается неделю; на оной отправляется торг льнянымиколстами, которые покупаются как Переславскими, так и приезжими из разных городов купцами. Московские купцы привозят разные мелкие серебреные товары , как - то оклады на образа и прочее; болеежь крестяне привозят разный хлеб на продажу; а в уезде сего города в трех селах торгуютв мелочными товарами и крестьянскими издельями.","ПЕРЕСЛАВЛЬ ЗАЛѢСКОЙ , городъ Владимерскаго Намѣстничества. Бываетъ здѣсь годовая ярмарка съ 23 Іюня, и продолжается недѣлю; на оной отправляется торгъ льнянымиколстами, которые покупаются какъ Переславскими, такъ и пріѣзжими изъ разныхъ городовъ купцами. Московскіе купцы привозятъ разные мѣлкіе серебреные товары , какъ - то оклады на образа и прочее; болѣежь крестяне привозятъ разный хлѣбъ на продажу; а въ уѣздѣ сего города въ трехъ селахъ торгуютвъ мелочными товарами и крестьянскими издѣльями.",1.0,городъ,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,4.0,not_recorded,RU,http://www.geonames.org/511359,Russia,"Pereslavl-Zalessky, Yaroslavl Oblast",38.85626,56.73934,"ПЕРЕСЛАВЛЬ ЗАЛѢСКОЙ , </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Владимерскаго Намѣстничества. Бываетъ здѣсь годовая ярмарка съ 23 Іюня, и продолжается недѣлю; на оной отправляется торгъ льняными</span><p><span class=""font0"">колстами, которые покупаются какъ Переславскими, такъ и пріѣзжими изъ разныхъ городовъ купцами. Московскіе купцы привозятъ разные мѣлкіе серебреные товары , какъ - то оклады на образа и прочее; болѣежь крестяне привозятъ разный хлѣбъ на продажу; а въ уѣздѣ сего города въ трехъ селахъ торгуютвъ мелочными товарами и крестьянскими издѣльями.</span></p>",Переславль Залеской,Pereslavl' Zaleskoi,Переславль Залѣской,Pereslavl' Zaleskoi,86,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,521
522,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=86,Киевского Наместничества,Кіевскаго Намѣстничества,13.0,Киевское Наместничество,киевск,,,135.0,переяславск,киевск|переяславск,5.0,,,"Pereiaslavl, the city of Kiev governorship. In the hold of the year there are fairs: the first of January, 6, the day of the Epiphany, the second to the tenth Friday after Easter, the third of September 1 Simeon; merchants come from near lying cities with red, Kramnoy, cloth and other goods; and the inhabitants of those places sell cattle, horses, bread, tar, hot wine and more.","ПЕРЕЯСЛАВЛЬ, город Киевского Наместничества. В оном бывают в году ярмарки : первая Генваря 6, в день Богоявления , вторая в десятую пятницу по Пасхе, третия Сентября 1, Симеоновская; купцы приезжают из близ лежащих городов с красными, крамными, суконными и прочими товарами ; а жители тех мест продают рогатой скот, лошадей , хлеб , смолу , горячее вино и прочее.","ПЕРЕЯСЛАВЛЬ, городъ Кіевскаго Намѣстничества. Въ ономъ бываютъ въ году ярмарки : первая Генваря 6, въ день Богоявленія , вторая въ десятую пятницу по Пасхѣ, третія Сентября 1, Симеоновская; купцы пріѣзжаютъ изъ близъ лежащихъ городовъ съ красными, крамными, суконными и прочими товарами ; а жители тѣхъ мѣстъ продаютъ рогатой скотъ, лошадей , хлѣбъ , смолу , горячее вино и прочее.",3.0,городъ,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,not_recorded,UA,http://www.geonames.org/697637,Ukraine,"Pereyaslav-Khmel'nyts'kyi, Kyivs'ka oblast",31.4795,50.08768,"ПЕРЕЯСЛАВЛЬ, </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Кіевскаго Намѣстничества. Въ ономъ бываютъ въ году ярмарки : первая Генваря 6, въ день Богоявленія , вторая въ десятую пятницу по Пасхѣ, третія Сентября 1, Симеоновская; купцы пріѣзжаютъ изъ близъ лежащихъ городовъ съ красными, крамными, суконными и прочими товарами ; а жители тѣхъ мѣстъ продаютъ рогатой скотъ, лошадей , хлѣбъ , смолу , горячее вино и прочее.</span>",Переяславль,Pereiaslavl',Переяславль,Pereiaslavl',87,135.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,4.0,522
523,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=86,Пермь Наместничества,Пермь Намѣстничества,23.0,Пермское Наместничество,пермск,,,,not_in_text,пермск|not_in_text,,,,"PERM, the main town of this name governorship. In it, apart from the weekly on Sundays speculations are in year three fairs: the first on June 29, the second on September 20, the third 24 November.","ПЕРМЬ, главный город Наместничества сего имени. В нем, кроме еженедельного по воскресным дням торгу, бывают в году три ярмарки: первая 29 Июня, вторая 20 Сентября, третия 24 Ноября.","ПЕРМЬ, главный городъ Намѣстничества сего имени. Въ немъ, кромѣ еженедѣльнаго по воскреснымъ днямъ торгу, бываютъ въ году три ярмарки: первая 29 Іюня, вторая 20 Сентября, третія 24 Ноября.",3.0,главный городъ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manually,RU,http://www.geonames.org/511196,Russia,"Perm, Perm",56.25017,58.01046,"ПЕРМЬ, </span><span class=""font0"" style=""font-style:italic;"">главный городъ</span><span class=""font0""> Намѣстничества сего имени. Въ немъ, кромѣ еженедѣльнаго по воскреснымъ днямъ торгу, бываютъ въ году три ярмарки: первая 29 Іюня, вторая 20 Сентября, третія 24 Ноября.</span>",Пермь,Perm',Пермь,Perm',87,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523
524,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=86,Рижского Наместничества,Рижскаго Намѣстничества,27.0,Рижское Наместничество,рижск,,,323.0,перновск,рижск|перновск,,,,"Pernod, the city of Riga governorship. In the hold is the annual fair, three weeks after Midsummer, and lasts four weeks.","ПЕРНОВ, город Рижского Наместничества. В оном бывает годовая ярмарка , спустя три недели после Иванова дня , и продолжается четыре недели.","ПЕРНОВЪ, городъ Рижскаго Намѣстничества. Въ ономъ бываетъ годовая ярмарка , спустя три недѣли послѣ Иванова дня , и продолжается четыре недѣли.",,городъ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_recorded,EE,http://www.geonames.org/589580,Estonia,"Pärnu, Pärnu County",24.49711,58.38588,"ПЕРНОВЪ, </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Рижскаго Намѣстничества. Въ ономъ бываетъ годовая ярмарка , спустя три недѣли послѣ Иванова дня , и продолжается четыре недѣли.</span>",Пернов,Pernov,Перновъ,"Pernov""",87,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524
525,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=86,Екатеринославского Наместничества,Екатеринославскаго Намѣстничества,8.0,Екатеринославское Наместничество,екатеринославск,Полтавском уезде,Полтавскомъ уѣздѣ,755.0,полтавск,екатеринославск|полтавск,,,,Petrovka village Yekaterinoslav region s Poltava district. In the hold is kazhdonedelnoy bargaining roundabout residents of different victuals and drink.,"ПЕТРОВКИ , село Екатеринославского Наместничества ь Полтавском уезде. В оном бывает каждонедельной торге окольными жителями разными съестными припасами и питьем.","ПЕТРОВКИ , село Екатеринославскаго Намѣстничества ьъ Полтавскомъ уѣздѣ. Въ ономъ бываетъ каждонедѣльной торгѣ окольными жителями разными съѣстными припасами и питьемъ.",,село,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,"ПЕТРОВКИ , </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Екатеринославскаго Намѣстничества ьъ Полтавскомъ уѣздѣ. Въ ономъ бываетъ каждонедѣльной торгѣ окольными жителями разными съѣстными припасами и питьемъ.</span>",Петровки,Petrovki,Петровки,Petrovki,87,755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525
526,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=86,Ярославского Наместничества,Ярославскаго Намѣстничества,39.0,Ярославское Наместничество,ярославск,,,136.0,петровск,ярославск|петровск,,,,"Petrovsky, the city of Yaroslavl governorship. It is at the bottom of the Year Fair: the first on July 29, and the second on September 14, which gathers near lying districts of the peasantry with different products and edibles.","ПЕТРОВСК, город Ярославского Наместничества. В нем бывает в год дне ярмарки : первая 29 Июля , а вторая 14 Сентября, на которые съезжается из близ лежащих уездов крестьянство с разными издельями и съестными припасами.","ПЕТРОВСКЪ, городъ Ярославскаго Намѣстничества. Въ немъ бываетъ въ годъ днѣ ярмарки : первая 29 Іюля , а вторая 14 Сентября, на которыя съѣзжается изъ близъ лежащихъ уѣздовъ крестьянство съ разными издѣльями и съѣстными припасами.",2.0,городъ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,not_recorded,RU,http://www.geonames.org/509850,Russia,"Petrovskoye, Yaroslavl Oblast",39.26928,57.01039,"ПЕТРОВСКЪ, </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Ярославскаго Намѣстничества. Въ немъ бываетъ въ годъ днѣ ярмарки : первая 29 Іюля , а вторая 14 Сентября, на которыя съѣзжается изъ близъ лежащихъ уѣздовъ крестьянство съ разными издѣльями и съѣстными припасами.</span>",Петровск,Petrovsk,Петровскъ,"Petrovsk""",87,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526
