,hgr_id,name,alt_name,partof_id,lng,lat,_type,source_url,text,name_modern_sp,result_placename,searched_placename,admin1,country_name,src_id,country_code,url,src,ru_prov,prov_modern_sp,prov_stem,ru_uezd,page,lc_translit
177,76,Бурецкой,,97.0,not_found,not_found,погостъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=21,"БУРЕЦКОЙ, погостъ въ Новгородскомъ уѣздѣ. Здѣсь бываетъ годовой съѣздъ для торгу въ девятую пятницу по Пасхѣ.",БУРЕЦКОЙ,not_found,БУРЕЦКИЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%91%D0%A3%D0%A0%D0%95%D0%A6%D0%9A%D0%98%D0%99&username=jaguillette&featureClass=P&type=json&south=38.6&west=24.8&north=78.0&east=180,geonames,not_in_text,not_иn_text,нот_ин_теxт,Новгородскомъ уѣздѣ,22,Buretskoi
183,79,Бушнрво,,14.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=21,"БУШНРВО , село Костромскаго Намѣстничества около Парфентьевой слободы. Въ семъ селѣ бываетъ въ году двѣ ярмарки : первая по Пасхѣ на десятой недѣлѣ, вторая Іюля 8 числа; на оныя пріѣзжаютъ купцы изъ близъ лежащихъ городовъ съ разными мѣлочными товарами.",БУШНРВО,not_found,БУШНРВО,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%91%D0%A3%D0%A8%D0%9D%D0%A0%D0%92%D0%9E&username=jaguillette&featureClass=P&type=json&south=53.766667&west=36.933333&north=61.766667&east=44.933333,geonames,Костромскаго Намѣстничества,Костромского Наместничества,кострома,not_in_text,22,Bushnrvo
205,87,Бѣлозерской Кириловъ,,49.0,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=23,"БѢЛОЗЕРСКОЙ КИРИЛОВЪ монастырь, того же Намѣстничества въ Бѣлозерскомъ уѣздѣ. При ономъ бываютъ три годовыя ярмарки: первая Іюня 9, называемая Кириловская, вторая Августа 15, успенская, третія Ноября 21, Веденская; сюда пріѣзжаютъ изъ разныхъ Россійскихъ городовъ купцы съ разными товарами.",БЕЛОЗЕРСКОЙ КИРИЛОВ,not_found,БЕЛОЗЕРСКОЙ КИРИЛОВ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%91%D0%95%D0%9B%D0%9E%D0%97%D0%95%D0%A0%D0%A1%D0%9A%D0%9E%D0%99+%D0%9A%D0%98%D0%A0%D0%98%D0%9B%D0%9E%D0%92&username=jaguillette&featureClass=P&type=json&south=57.1&west=28.65&north=61.31&east=39.89,geonames,Новогородскаго Намѣстничества,Новогородского Наместничества,новогородск,Бѣлозерскомъ уѣздѣ,24,"Belozerskoi Kirilov"""
206,87,Бѣлозерской Кириловъ,,49.0,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=23,"БѢЛОЗЕРСКОЙ КИРИЛОВЪ монастырь, того же Намѣстничества въ Бѣлозерскомъ уѣздѣ. При ономъ бываютъ три годовыя ярмарки: первая Іюня 9, называемая Кириловская, вторая Августа 15, успенская, третія Ноября 21, Веденская; сюда пріѣзжаютъ изъ разныхъ Россійскихъ городовъ купцы съ разными товарами.",БЕЛОЗЕРСКОЙ КИРИЛОВ,not_found,БЕЛОЗЕРСКИЙ КИРИЛОВ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%91%D0%95%D0%9B%D0%9E%D0%97%D0%95%D0%A0%D0%A1%D0%9A%D0%98%D0%99+%D0%9A%D0%98%D0%A0%D0%98%D0%9B%D0%9E%D0%92&username=jaguillette&featureClass=P&type=json&south=57.1&west=28.65&north=61.31&east=39.89,geonames,Новогородскаго Намѣстничества,Новогородского Наместничества,новогородск,Бѣлозерскомъ уѣздѣ,24,"Belozerskoi Kirilov"""
207,88,Бѣлой,,31.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=23,"БѢЛОЙ, городъ Смоленскаго Намѣстничества. Въ ономъ бываютъ въ году двѣ ярмарки; но собирается на оныя токмо крестьянство съ ихъ издѣльями.",БЕЛОЙ,not_found,БЕЛОЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%91%D0%95%D0%9B%D0%9E%D0%99&username=jaguillette&featureClass=P&type=json&south=50.782778&west=28.045278000000003&north=58.782778&east=36.045278,geonames,Смоленскаго Намѣстничества,Смоленского Наместничества,смоленск,not_in_text,24,Beloi
208,88,Бѣлой,,31.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=23,"БѢЛОЙ, городъ Смоленскаго Намѣстничества. Въ ономъ бываютъ въ году двѣ ярмарки; но собирается на оныя токмо крестьянство съ ихъ издѣльями.",БЕЛОЙ,not_found,БЕЛИЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%91%D0%95%D0%9B%D0%98%D0%99&username=jaguillette&featureClass=P&type=json&south=50.782778&west=28.045278000000003&north=58.782778&east=36.045278,geonames,Смоленскаго Намѣстничества,Смоленского Наместничества,смоленск,not_in_text,24,Beloi
209,89,Бѣлокурина,,50.0,not_found,not_found,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=23,"БѢЛОКУРИНА, слобода Воронежскаго Намѣстничества въ уѣздѣ города Валуекъ. Въ оной бываетъ въ году двѣ ярмарки.",БЕЛОКУРИНА,not_found,БЕЛОКУРИНА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%91%D0%95%D0%9B%D0%9E%D0%9A%D0%A3%D0%A0%D0%98%D0%9D%D0%90&username=jaguillette&featureClass=P&type=json&south=48.1597&west=37.234&north=52.7866&east=43.0242,geonames,Воронежскаго Намѣстничества,Воронежского Наместничества,воронежск,Валуекъ,24,Belokurina
211,91,Бѣлоцерковка,,91.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=23,"БѢЛОЦЕРКОВКА , мѣстечко Кіевскаго Намѣстничества въ Миргородскомъ уѣздѣ. Въ ономъ бываетъ въ году двѣ ярмарки :одна въ десятую пятницу, другая Іюля 27 дня. Торгуютъ на оныхъ и въ еженедѣльные торжки пріѣзжіе изъ уѣзду жители разными мѣлочными товарами тамо родящимися и дѣлающимися, какъ-то хлѣбомъ, горячимъ виномъ, разнымъ скотомъ, дегтемъ , овчинами, кожами и проч. иногда пріѣзжаютъ и Великороссійскіе купцы съ краснымъ товаромъ.",БЕЛОЦЕРКОВКА,not_found,БЕЛОЦЕРКОВКА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%91%D0%95%D0%9B%D0%9E%D0%A6%D0%95%D0%A0%D0%9A%D0%9E%D0%92%D0%9A%D0%90&username=jaguillette&featureClass=P&type=json&south=49.08008&west=29.72503&north=51.49413&east=34.35625,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,Миргородскомъ уѣздѣ,24,Belotserkovka
222,97,Барковъ,,60.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=25,"БАРКОВЪ, мѣстечко Полотскаго Намѣстничества въ Динабургскомъ уѣздѣ. Въ семъ мѣстѣ бываетъ въ году двѣ ярмарки; торгуютъ Рижскаго Дворца крестьяне разными мѣлочными товарами , виномъ и пивомъ.",БАРКОВ,not_found,БАРКОВ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%91%D0%90%D0%A0%D0%9A%D0%9E%D0%92&username=jaguillette&featureClass=P&type=json&south=51.483333&west=24.8&north=59.483333&east=32.8,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,Динабургскомъ уѣздѣ,26,"Barkov"""
244,104,Веневской Николаевской,,127.0,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=25,"ВЕНЕВСКОЙ НИКОЛАЕВСКОЙ, монастырь Тульскаго Намѣстничества и уѣзду. Здѣсь бываетъ годовая ярмарка Августа 15 дня , на которую пріѣзжаютъ съ товарами изъ Тулы , Венева и. изъ ближнихъ селъ и деревень.",ВЕНЕВСКОЙ НИКОЛАЕВСКОЙ,not_found,ВЕНЕВСКОЙ НИКОЛАЕВСКОЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%92%D0%95%D0%9D%D0%95%D0%92%D0%A1%D0%9A%D0%9E%D0%99+%D0%9D%D0%98%D0%9A%D0%9E%D0%9B%D0%90%D0%95%D0%92%D0%A1%D0%9A%D0%9E%D0%99&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Тульскаго уѣздѣ,26,Venevskoi Nikolaevskoi
245,104,Веневской Николаевской,,127.0,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=25,"ВЕНЕВСКОЙ НИКОЛАЕВСКОЙ, монастырь Тульскаго Намѣстничества и уѣзду. Здѣсь бываетъ годовая ярмарка Августа 15 дня , на которую пріѣзжаютъ съ товарами изъ Тулы , Венева и. изъ ближнихъ селъ и деревень.",ВЕНЕВСКОЙ НИКОЛАЕВСКОЙ,not_found,ВЕНЕВСКИЙ НИКОЛАЕВСКИЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%92%D0%95%D0%9D%D0%95%D0%92%D0%A1%D0%9A%D0%98%D0%99+%D0%9D%D0%98%D0%9A%D0%9E%D0%9B%D0%90%D0%95%D0%92%D0%A1%D0%9A%D0%98%D0%99&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Тульскаго уѣздѣ,26,Venevskoi Nikolaevskoi
253,107,Верхній Удинскъ,,9.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=26,"ВЕРХНІЙ УДИНСКЪ, городъ Иркутскаго Намѣстничества. Въ немъ бываютъ въ году двѣ ярмарки : первая Февраля съ 15 до половины Марта, а вторая Іюня съ 15 до половины Іюля ; торговля и промыслъ на оныхъ состоитъ изъ разныхъ привозимыхъ изъ Иркутска и другихъ городовъ купцами Россійскихъ и Нѣмецкихъ товаровъ, на которые вымѣниваютъ у здѣшнихъ иновѣрцовъ пушные товары , рогатой скотъ, лошадей и проч. и отвозятъ чрезъ Троицкую крѣпость въ Кяхту для промѣну Китайцамъ.",ВЕРХНИЙ УДИНСК,not_found,ВЕРХНИЙ УДИНСК,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%92%D0%95%D0%A0%D0%A5%D0%9D%D0%98%D0%99+%D0%A3%D0%94%D0%98%D0%9D%D0%A1%D0%9A&username=jaguillette&featureClass=P&type=json&south=46.5&west=91.4&north=90&east=180,geonames,Иркутскаго Намѣстничества,Иркутского Наместничества,иркутск,not_in_text,27,"Verkhnіi Udinsk"""
254,108,Верховажской,,4.0,not_found,not_found,посадъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=26,"ВЕРХОВАЖСКОЙ, посадъ Вологодскаго Намѣстничества. Здѣсь бываетъ ярмарка около 15 числа Марша мѣсяца потри дни. Останавливаются здѣсь купцы съ товарами ѣдущіе съ Благовѣщенской Важенской ярмарки; также съѣзжается туда и крестьянство съ своими для продажи пріуготовленіями.",ВЕРХОВАЖСКОЙ,not_found,ВЕРХОВАЖСКОЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%92%D0%95%D0%A0%D0%A5%D0%9E%D0%92%D0%90%D0%96%D0%A1%D0%9A%D0%9E%D0%99&username=jaguillette&featureClass=P&type=json&south=57.25&west=37.83&north=64.08&east=57.25,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,not_in_text,27,Verkhovazhskoi
255,108,Верховажской,,4.0,not_found,not_found,посадъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=26,"ВЕРХОВАЖСКОЙ, посадъ Вологодскаго Намѣстничества. Здѣсь бываетъ ярмарка около 15 числа Марша мѣсяца потри дни. Останавливаются здѣсь купцы съ товарами ѣдущіе съ Благовѣщенской Важенской ярмарки; также съѣзжается туда и крестьянство съ своими для продажи пріуготовленіями.",ВЕРХОВАЖСКОЙ,not_found,ВЕРХОВАЖСКИЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%92%D0%95%D0%A0%D0%A5%D0%9E%D0%92%D0%90%D0%96%D0%A1%D0%9A%D0%98%D0%99&username=jaguillette&featureClass=P&type=json&south=57.25&west=37.83&north=64.08&east=57.25,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,not_in_text,27,Verkhovazhskoi
257,110,Вильманстрандъ,,6.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=27,"ВИЛЬМАНСТРАНДЪ , городъ Выборгскаго Намѣстничества. Въ семъ городѣ бываетъ въ году два раза ярмарка : первал 8, а вторая 29 Августа мѣсяца.",ВИЛЬМАНСТРАНД,not_found,ВИЛЬМАНСТРАНД,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%92%D0%98%D0%9B%D0%AC%D0%9C%D0%90%D0%9D%D0%A1%D0%A2%D0%A0%D0%90%D0%9D%D0%94&username=jaguillette&featureClass=P&type=json&south=56.709167&west=24.744167&north=64.70916700000001&east=32.744167000000004,geonames,Выборгскаго Намѣстничества,Выборгского Наместничества,выборг,not_in_text,28,"Vil'manstrand"""
258,111,Вилюйское Верхнее,,9.0,not_found,not_found,зимовье,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=27,"ВИЛЮЙСКОЕ ВЕРХНЕЕ и СРЕДНЕЕ , зимовье Иркутскаго Намѣстничества. Въ оныхъ бываютъ ярмарки въ Сентябрѣ , Октябрѣ и Ноябрѣ мѣсяцахъ,",ВИЛЮЙСКОЕ ВЕРХНЕЕ,not_found,ВИЛЮЙСКОЕ ВЕРХНЕЕ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%92%D0%98%D0%9B%D0%AE%D0%99%D0%A1%D0%9A%D0%9E%D0%95+%D0%92%D0%95%D0%A0%D0%A5%D0%9D%D0%95%D0%95&username=jaguillette&featureClass=P&type=json&south=46.5&west=91.4&north=90&east=180,geonames,Иркутскаго Намѣстничества,Иркутского Наместничества,иркутск,not_in_text,28,Viliuiskoe Verkhnee
261,113,Вознесенской,,59.0,not_found,not_found,погостъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=27,"ВОЗНЕСЕНСКОЙ, погостъ Владимерскаго Намѣстничества въ Гороховскомъ уѣздѣ. Здѣсь бываетъ торговой съѣздъ въ день Вознесенія Господня.",ВОЗНЕСЕНСКОЙ,not_found,ВОЗНЕСЕНСКОЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%92%D0%9E%D0%97%D0%9D%D0%95%D0%A1%D0%95%D0%9D%D0%A1%D0%9A%D0%9E%D0%99&username=jaguillette&featureClass=P&type=json&south=52.133333&west=36.416667&north=60.133333&east=44.416667,geonames,Владимерскаго Намѣстничества,Владимерского Наместничества,владимерск,Гороховскомъ уѣздѣ,28,Voznesenskoi
262,113,Вознесенской,,59.0,not_found,not_found,погостъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=27,"ВОЗНЕСЕНСКОЙ, погостъ Владимерскаго Намѣстничества въ Гороховскомъ уѣздѣ. Здѣсь бываетъ торговой съѣздъ въ день Вознесенія Господня.",ВОЗНЕСЕНСКОЙ,not_found,ВОЗНЕСЕНСКИЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%92%D0%9E%D0%97%D0%9D%D0%95%D0%A1%D0%95%D0%9D%D0%A1%D0%9A%D0%98%D0%99&username=jaguillette&featureClass=P&type=json&south=52.133333&west=36.416667&north=60.133333&east=44.416667,geonames,Владимерскаго Намѣстничества,Владимерского Наместничества,владимерск,Гороховскомъ уѣздѣ,28,Voznesenskoi
264,115,Володимерецъ,,25.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=27,"ВОЛОДИМЕРЕЦЪ, мѣстечко Псковскаго Намѣстничества. Здѣсь учреждена ярмарка въ день Николая Чудотворца, на которую пріѣзжаютъ изъ разныхъ мѣстъ съ мѣлочнымъ товаромъ.",ВОЛОДИМЕРЕЦ,not_found,ВОЛОДИМЕРЕЦ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%92%D0%9E%D0%9B%D0%9E%D0%94%D0%98%D0%9C%D0%95%D0%A0%D0%95%D0%A6&username=jaguillette&featureClass=P&type=json&south=55.1937102573&west=24.1218047142&north=59.0651312501&east=32.1900482178,geonames,Псковскаго Намѣстничества,Псковского Наместничества,псковск,not_in_text,28,"Volodimerets"""
267,117,Волокопинежская,,,not_found,not_found,деревня,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=28,"ВОЛОКОПИНЕЖСКАЯ , деревня въ Двинской Провинціи близъ рубежа Кеврольскаго. Здѣсь бываетъ въ году ярмарка, именуемая Волокопинежская, въ первыхъ числахъ Декабря мѣсяца; а по тому зовется и Никольскою. По большей части на сію ярмарку пріѣзжаютъ Архангельскіе и Холмогорскіе купцы съ товарами не высокой цѣны для продажи крестьянамъ и для покупки у нихъ деревенскихъ товаровъ , на что привозятъ съ собою деньги.",ВОЛОКОПИНЕЖСКАЯ,not_found,ВОЛОКОПИНЕЖСКАЯ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%92%D0%9E%D0%9B%D0%9E%D0%9A%D0%9E%D0%9F%D0%98%D0%9D%D0%95%D0%96%D0%A1%D0%9A%D0%90%D0%AF&username=jaguillette&featureClass=P&type=json&south=38.6&west=24.8&north=78.0&east=180,geonames,not_in_text,not_иn_text,нот_ин_теxт,not_in_text,29,Volokopinezhskaia
274,121,Вольная,,48.0,not_found,not_found,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=28,"ВОЛЬНАЯ, слобода Харьковскаго Намѣстничества въ Бѣлогородскомъ уѣздѣ. Въ оной бываютъ годовыя ярмарки : первая Февраля 2, въ день Срѣтенія Господня, вторая Маія 9, въ день Чудотворца Николая , третія въ десятую пятницу , четвертая Августа 15 дня, въ день Успенія. Пріѣзжаютъ на оныя купцы изъ . близъ лежащихъ городовъ; торгуютъ сукнами, шелковыми, бумажными и набойчатыми товарами , полотномъ , желѣзомъ, посудою и проч.",ВОЛЬНАЯ,not_found,ВОЛЬНАЯ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%92%D0%9E%D0%9B%D0%AC%D0%9D%D0%90%D0%AF&username=jaguillette&featureClass=P&type=json&south=48.4869&west=33.5563&north=51.5689&east=38.2875,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,Бѣлогородскомъ уѣздѣ,29,Vol'naia
303,133,Вьічуга,,75.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=30,"ВЬІЧУГА, село Костромскаго Намѣстничества въ уѣздѣ города Кинешмы. Здѣсь бываетъ годовая ярмарка въ Троицынъ день.",ВЬИЧУГА,not_found,ВЬИЧУГА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%92%D0%AC%D0%98%D0%A7%D0%A3%D0%93%D0%90&username=jaguillette&featureClass=P&type=json&south=53.766667&west=36.933333&north=61.766667&east=44.933333,geonames,Костромскаго Намѣстничества,Костромского Наместничества,кострома,Кинешмы,31,V'іchuga
310,136,Вышній Волочокъ,,33.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=30,"ВЫШНІЙ ВОЛОЧОКЪ, городъ Тверскаго Намѣстничества. Въ семъ городѣ бываютъ въ году три ярмарки.",ВЫШНИЙ ВОЛОЧОК,not_found,ВЫШНИЙ ВОЛОЧОК,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%92%D0%AB%D0%A8%D0%9D%D0%98%D0%99+%D0%92%D0%9E%D0%9B%D0%9E%D0%A7%D0%9E%D0%9A&username=jaguillette&featureClass=P&type=json&south=52.857828&west=31.921928&north=60.857828&east=39.921928,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,not_in_text,31,"Vyshnіi Volochok"""
328,140,Вязовна,,120.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=31,"ВЯЗОВНА, село Синбирскаго Намѣстничества и уѣзду. Въ ономъ бываетъ каждую недѣлю торгъ, ",ВЯЗОВНА,not_found,ВЯЗОВНА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%92%D0%AF%D0%97%D0%9E%D0%92%D0%9D%D0%90&username=jaguillette&featureClass=P&type=json&south=50.316667&west=44.366667&north=58.316667&east=52.366667,geonames,Синбирскаго Намѣстничества,Синбирского Наместничества,синбирск,Синбирскаго уѣздѣ,32,Viazovna
329,141,Габзаль,,26.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=31,"ГАБЗАЛЬ , городъ Ревельскаго Намѣстничества. Въ немъ бываетъ одна въ году ярмарка.",ГАБЗАЛЬ,not_found,ГАБЗАЛЬ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%93%D0%90%D0%91%D0%97%D0%90%D0%9B%D0%AC&username=jaguillette&featureClass=P&type=json&south=56.9321865873&west=20.5292754173&north=59.7749278302&east=28.3777923584,geonames,Ревельскаго Намѣстничества,Ревельского Наместничества,ревельск,not_in_text,32,Gabzal'
346,145,Галяни,,60.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=31,"ГАЛЯНИ, мѣстечко Полотскаго Намѣстничества въ Динабургскомъ уѣздѣ. Въ семъ мѣстѣ бываютъ въ году двѣ ярмарки ; торгуютъ Рижскаго Дворца крестьяне разными мѣлочными товарами , виномъ и пивомъ.",ГАЛЯНИ,not_found,ГАЛЯНИ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%93%D0%90%D0%9B%D0%AF%D0%9D%D0%98&username=jaguillette&featureClass=P&type=json&south=51.483333&west=24.8&north=59.483333&east=32.8,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,Динабургскомъ уѣздѣ,32,Galiani
347,146,Гатницы,Павшино,41.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=31,"ГАТНИЦЫ , ПАВШИНО тожь , село Тульскаго Намѣстничества въ уѣздѣ города Алексина. Въ ономъ бываютъ ярмарки Іюля 8, на Сырной недѣлѣ ко вторникъ. Здѣсь торгуютъ купцы крестьянамъ нужными товарами.",ГАТНИЦЫ,not_found,ГАТНИЦЫ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%93%D0%90%D0%A2%D0%9D%D0%98%D0%A6%D0%AB&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Алексина,32,Gatnitsy
349,148,Геннадіевъ,,89.0,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=32,"ГЕННАДІЕВЪ, монастырь Ярославскаго Намѣстничества въ Любимскомъ уѣздѣ. При ономъ каждой годъ 17 Марта бываетъ ярмарка.",ГЕННАДИЕВ,not_found,ГЕННАДИЕВ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%93%D0%95%D0%9D%D0%9D%D0%90%D0%94%D0%98%D0%95%D0%92&username=jaguillette&featureClass=P&type=json&south=53.616667&west=35.85&north=61.616667&east=43.85,geonames,Ярославскаго Намѣстничества,Ярославского Наместничества,ярославск,Любимскомъ уѣздѣ,33,"Gennadіev"""
350,149,Германова,,110.0,not_found,not_found,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=32,"ГЕРМАНОВА , слобода того же Намѣстничества въ Пошехонскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка въ Никольскую пятницу осенью , и продолжается два дни.",ГЕРМАНОВА,not_found,ГЕРМАНОВА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%93%D0%95%D0%A0%D0%9C%D0%90%D0%9D%D0%9E%D0%92%D0%90&username=jaguillette&featureClass=P&type=json&south=53.616667&west=35.85&north=61.616667&east=43.85,geonames,Ярославскаго Намѣстничества,Ярославского Наместничества,ярославск,Пошехонскомъ уѣздѣ,33,Germanova
351,150,Гжать,,31.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=32,"ГЖАТЬ, городъ Смоленскаго Намѣстничества. Въ семъ городѣ бываетъ годовая ярмарка , сверхъ каждонедѣльныхъ торговъ, Іюля 8 дня ; а въ селахъ бываетъ съѣздъ въ храмовые праздники , и въ каждомъ на одинъ только тотъ день.",ГЖАТЬ,not_found,ГЖАТЬ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%93%D0%96%D0%90%D0%A2%D0%AC&username=jaguillette&featureClass=P&type=json&south=50.782778&west=28.045278000000003&north=58.782778&east=36.045278,geonames,Смоленскаго Намѣстничества,Смоленского Наместничества,смоленск,not_in_text,33,Gzhat'
352,151,Глемязовъ,,105.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=32,"ГЛЕМЯЗОВЪ, мѣстечко Кіевскаго Намѣстничества въ Переяславскомъ уѣздѣ. Въ ономъ бываетъ въ году четыре ярмарки : первая на Сырной недѣлѣ, вторая въ день Прополовенія, третія въ день Преображенія, четвертая въ день Введенія. Купцы пріѣзжаютъ на оныя изъ близъ лежащихъ городовъ съ красными крамными и прочими товарами, съ стеклянною и деревянною посудою, съ мѣлкою изъ Донскихъ станицѣ рыбою; жители продаютъ рогатой скотъ , лошадей, хлѣбѣ, смолу, горячее вино и прочее; привозятъ также сюда для продажи жителямъ Крымскую соль.",ГЛЕМЯЗОВ,not_found,ГЛЕМЯЗОВ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%93%D0%9B%D0%95%D0%9C%D0%AF%D0%97%D0%9E%D0%92&username=jaguillette&featureClass=P&type=json&south=49.08008&west=29.72503&north=51.49413&east=34.35625,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,Переяславскомъ уѣздѣ,33,"Glemiazov"""
362,155,Глушицкой,,,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=33,"ГЛУШИЦКОЙ , монастырь въ сторонѣ Кубенскаго озера. Здѣсь бываетъ одна въ году ярмарка; купцы пріѣзжаютъ для покупки холстовъ, привозя съ собою разные мѣлочные товары.",ГЛУШИЦКОЙ,not_found,ГЛУШИЦКОЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%93%D0%9B%D0%A3%D0%A8%D0%98%D0%A6%D0%9A%D0%9E%D0%99&username=jaguillette&featureClass=P&type=json&south=38.6&west=24.8&north=78.0&east=180,geonames,not_in_text,not_иn_text,нот_ин_теxт,not_in_text,34,Glushitskoi
